2023-07-18 16:55:23 0 [Note] InnoDB: Mutexes and rw_locks use Windows interlocked functions
2023-07-18 16:55:23 0 [Note] InnoDB: Uses event mutexes
2023-07-18 16:55:23 0 [Note] InnoDB: Compressed tables use zlib 1.2.12
2023-07-18 16:55:23 0 [Note] InnoDB: Number of pools: 1
2023-07-18 16:55:23 0 [Note] InnoDB: Using SSE2 crc32 instructions
2023-07-18 16:55:23 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=370] with future log sequence number 12937606
2023-07-18 16:55:23 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=229] with future log sequence number 12937562
2023-07-18 16:55:23 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=390] with future log sequence number 12937562
2023-07-18 16:55:23 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=228] with future log sequence number 12937518
2023-07-18 16:55:23 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=369] with future log sequence number 12937518
2023-07-18 16:55:23 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=227] with future log sequence number 12937474
2023-07-18 16:55:23 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=368] with future log sequence number 12937474
2023-07-18 16:55:23 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=225] with future log sequence number 12937430
2023-07-18 16:55:23 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=366] with future log sequence number 12937430
2023-07-18 16:55:23 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=224] with future log sequence number 12937386
2023-07-18 16:55:23 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=37, page number=37] with future log sequence number 12940505
2023-07-18 16:55:23 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=364] with future log sequence number 12937386
2023-07-18 16:55:23 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=223] with future log sequence number 12937342
2023-07-18 16:55:23 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=37, page number=41] with future log sequence number 12939033
2023-07-18 16:55:23 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=434] with future log sequence number 12937342
2023-07-18 16:55:23 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=222] with future log sequence number 12937298
2023-07-18 16:55:23 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=426] with future log sequence number 12937298
2023-07-18 16:55:23 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=221] with future log sequence number 12937254
2023-07-18 16:55:23 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=37, page number=39] with future log sequence number 12938721
2023-07-18 16:55:23 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=363] with future log sequence number 12937254
2023-07-18 16:55:23 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=220] with future log sequence number 12937194
2023-07-18 16:55:23 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=37, page number=38] with future log sequence number 12941020
2023-07-18 16:55:23 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=37, page number=43] with future log sequence number 12940994
2023-07-18 16:55:23 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=37, page number=3] with future log sequence number 12940968
