2023-07-20 16:24:13 0 [Note] InnoDB: Mutexes and rw_locks use Windows interlocked functions
2023-07-20 16:24:13 0 [Note] InnoDB: Uses event mutexes
2023-07-20 16:24:13 0 [Note] InnoDB: Compressed tables use zlib 1.2.12
2023-07-20 16:24:13 0 [Note] InnoDB: Number of pools: 1
2023-07-20 16:24:13 0 [Note] InnoDB: Using SSE2 crc32 instructions
2023-07-20 16:24:13 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=258] with future log sequence number 38267632
2023-07-20 16:24:13 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=314] with future log sequence number 38267632
2023-07-20 16:24:13 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=266] with future log sequence number 38268082
2023-07-20 16:24:13 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=62, page number=5] with future log sequence number 38267566
2023-07-20 16:24:13 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=62, page number=6] with future log sequence number 38267553
2023-07-20 16:24:13 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=62, page number=293] with future log sequence number 38267588
2023-07-20 16:24:13 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=441] with future log sequence number 38268082
2023-07-20 16:24:13 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=265] with future log sequence number 38268038
2023-07-20 16:24:13 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=2, page number=20] with future log sequence number 38267271
2023-07-20 16:24:13 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=375] with future log sequence number 38268038
2023-07-20 16:24:13 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=264] with future log sequence number 38267994
2023-07-20 16:24:13 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=1, page number=3] with future log sequence number 38267131
2023-07-20 16:24:13 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=393] with future log sequence number 38267994
2023-07-20 16:24:13 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=263] with future log sequence number 38267950
